genius_id,title,artist,album,release_year,url,lyrics
9291591,Didn’t Cha Know (Radio Edit),Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-didnt-cha-know-radio-edit-lyrics,"oh-oh-oh... (Hey-hey, yeah...)
Oh... oh-oh-oh... (Ooh-ah, ahh-uh...)
Oh... oh-oh-oh... (Uhh-uh, ayy-ay...)
Ooh, hey
I'm trying to decide
Which way to go
Think I made a wrong turn back there somewhere
Didn't cha know, didn't cha know?
Tried to move, but I lost my way
Stopped to watch my emotions sway
Knew the toll, but I would not pay
'Cause you never know where the cards may lay
Time to save the world
Where in the world is all the time?
So many things I still don't know
So many times I've changed my mind
Guess I was born to make mistakes
But I ain't scared to take the weight
So when I stumble off the path
I know my heart will guide me back, yeah
Ooh, hey, uh-ooh
I think I made a wrong turn back there somewhere
Tried to run, but I lost my way
I said ya never know how the cards may lay
Love is life, and life is free (La-la-la-la-la...)
Take a ride of life with me (La-la-la-la...)
Free your mind and find your way (La-la-la-la-la-la-la...)
There will be a brighter day (La-la-la-la...)
Free your mind and find your way (La-la-la-la...)
There will be a brighter day (La-la...)
There will be a brighter day"
9213,Drama,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-drama-lyrics,"Erykah gives her reflection of the issues she sees in the world, but she has hopes that the next generation can make things better in the future.
This world is so dramatic
I can't believe
That we're still livin'
Oh, in this crazy crazy world
That I'm still livin'
With all the problems of the day
How can we go on?
So tired of hearing people say
Fantasy people
Make-believe people
How can you go on?
But you're still livin'
Make believe people
Race relations, segregation, no occupation
World inflation, demonstration, miseducation
No celebration to celebrate your lives
Listen, people, listen
Lift up your hearts to God
Teach your children Wisdom
Reality today so they can live tomorrow
Reality today"
9224,Fall in Love (Your Funeral),Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-fall-in-love-your-funeral-lyrics,"You better go back the way you came
Wrong way uh, if you stay
Prepare to have yo' shit rearranged
The way uh, I say
Uh, you better get on away from here
Huh, you gon' see, it's gon' be
Some, slow sangin and flower bringing
If my burglar alarm starts
Now, now, see
You ain't the worsest one I have done
But you'll do, uh 'til he come
Hey, see we gon' take this shit from the top
You gotta, change jobs, and change gods
You better get on away from here
You gone see it's gonna be some
Slow singing and flower bringing
Not me, see, there's gonna be some
If my burglar alarm starts ringing
If my burglar alarm
No, no
Not me
You don't fall in love with me, no, no, no, no, no
No, see, no, no, no, no
Fall in love with me, please, no need
Fall in love with me"
304745,"Friends, fans, and artists must meet",Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-friends-fans-and-artists-must-meet-lyrics,"""Friends, Fans, and Artist Must Meet"" is a spoken word poem Badu performed at Def Poetry Jam which aired on HBO from 2002-2007. Erykah's performance is on Season 2, episode 2 of Def Poetry.Friends, fans, artists must meet
Which one are you, which one is me?
Friends, fans, and artist must meet
Which one are you, which one are me?
FANS
God, please, o, please let her breathe my way
If she sing my song today I can be okay
I was really happy for her when she won tonight
She a rebel for the struggle, fighting just like me
I know she down to sing at the cookout for free
I was kinda disappointed with the song she wrote
Went to her website, wrote a long ass note
She done made a million dollars, but she down to earth
She be rocking Chuck Taylors and a thrift sto' purse
Signing autographs 'til the park was dark
I know it's kinda hard when they love your art
In the magazines they be twisting up the facts
But her response was fair, I like how she come back
She be sanging for the world, sharing all her pain
When she fell up in the game she had changed
Fans, friends, artist must meet
Which one are you which 1 are me
FRIENDS
Folk in the face like she ain't the same
Still the same bitch, she just changed her name
She don't really like to hang around with us no mo '
Wasn't nothing like that back in '94
She be falling in the spot with a fat aass grin
Now she roll a Benz, she don't need no friends
She only really made it cause her skin is light
Don't nobody really understand that shit she write
She done made a million dollars ,she can give us some
She be having fun, shit we wanna have fun
Gon' be looking really funny when her shit don't sell
Airport, 'bout to miss a flight
Four carry-ons talking 'bout ""pack light""
Oo, please, o, please give the queen her tea
I only come to the show cause i get in free
Friends, fans, artist must meet
Which one are you which one are me?
Fans, friends, and artist must meet
Which 1 are you ?
ARTIST
Folk in my face cause I'm a supastar
Niggass hang around cause of who I are
Get a lot of love cause of what I got
Say they happy for me, but they really not
Sell a lot of records and I roll a Benz
Fall up in the spot, now I'm losing friends
All I wanna do is give the world my heart
Record label trying to make me compromise my art
Make a million dollars, make a million mo '
Tax time come around, still a nigga po'
I wanna say wait, but I'm scared to ask
The world start spinning and it's moving fast
Try to stay sane, it's the price of fame
Spending my life trying to numb the pain
I shake that load off and sing the song
Liberate the mind and I go on home"
9225,"Gone Baby, Don’t Be Long",Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-gone-baby-dont-be-long-lyrics,"As the wind blows in passing
Baby I think I'm fallin in love with you
Where you go when you gone baby? Whatcha do?
I know you gotta get your hustle on
So gone baby, gone baby, don't be long
Gone baby, gone baby, don't be long
Where you going with your stuff?
Baby, what's the rush?
You got me feelin like a girl with a fiendish crush - hey
When you're gone, where you go, boy I miss you much
But I know you got to get your hustle on
Oooh
I know you got to get your hustle on
I can't wait, to see what you'll do
It's not too much, to follow you through
Ooh, I can't wait, to see what you'll be
I'm gon' be here, 'cause I believe
So gone, gone baby
There's only one thing I'm still askin..
Why is it I feel you masking?
If this love that you feel is really real
And I know you got to get yo' hustle on
You laugh when you ask, ""Baby, what's the rush?"" (No-ho, baby)
When we touch, wanna know if it's love or lust, oh
Uh, cause I feel like a girl with a feindish crush
And I know you got to get your hustle on
So gone
Ooooh
I can't wait, to see how you move
I like to watch, you do what you do
Ooh, I can't wait to see what you'll be
I'm gon' be here, cause I believe"
232134,Green Eyes,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-green-eyes-lyrics,"My eyes are green
'Cause I eat a lot of vegetables
It don't have nothing to do with your new friend
I don't care, I swear
I'm too through with you, I am
You don't mean nothing to me
So go ahead and be with your friend
'Cause I eats a lot of vegetables
I'm insecure
But I can't help it
My mind says move on
My heart lags behind
But I don't love you any more
I'm so insecure
Never knew that love did this
Ooh, ooh, ooh
I can't remember the last time I felt this way
You've done something to my mind
And I can't control it
Yes, I do, I think
Loving you is wrong
Dit-doot
La-di-da
Dum-dee-da-da
Dum-didi-da-di-da-di-da
Dum-didi-da-di-dum-di
I'm so confused
You tried to trick me, yeah
Never knew that love could hurt like this
Never thought I would, but I got dissed
Makes me feel so sad and hurt inside
Feel embarrassed so I want to hide
Silly me--I thought your love was true
Change my name to Silly E. Badu
Before I heal, it's gonna be a while
I know it's gonna be a while, chil'
I hope it's not too late
Too late, too late, too late, too late, too--
Feeling insecure
Love has got me sore
I don't want no more
Doo-doo
Oh, oh
It's too late, oh, oh ooh, ooh
I'm sorry I love you
At first, it was cool
You told me you loved me, too, ooh
And then you lost your love
Oh, then you lost your love
You wanted me to go away
But I can't go
I can't leave, it's too late
Just make love to me
Just one more time and then you'll see
I can't believe I made a desperate plea
What's with me? Me? Me, yeah, ye-ah, no, oh
You see I can't leave, it's too late
Don't you know, I can't leave, it's too late
Can't go nowhere, no
It's too late
It's too late, yeah
Come on, babe
Don't you wanna be strong with me?
You told me we could have a family
Wanna run to mama when you're down and low
But times get tough, and there you go
Ooh, out the door, you wanna run again
Open the arms and you'll come back in
Wanna run 'cause you say that you were afraid, afraid, oh
Never knew what a friendship was
Never knew how to really love
You can't be what I need you to
And I don't know why I fuck with you
I know our love will never be the same
But I can't stand these growing pains
Thank you"
2378627,Hello,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-hello-lyrics,"Hello, hello, hey, hello, hello
Okay, challenge
Leave your phone unlocked and right side up
Walk out the room without throwin' your bitch off balance
It's either on or off, ain't no in between when it's valid
I seem to wanna talk more and more 'bout what really matters
I've seen my aura hop out my torso and hit her backwards
Flip, watchin' you skip down my corridor, fuck a ballad
Don't need shit on the side no more, all entree, fuck a salad
I often have awesome thoughts of tossin' this softer palate
So when we fall any wall, any stall, any crawl, any pause
Any scar, any tar, any dark will dissolve, kill them all
Build-A-Bear, build them all, build it where it won't fall
Give it all, give it my all, yeah
Don't wear any drawers, any bra, anymore, in it raw, isn't it raw?
I'm in awe, I'm involved, common law, cummin' on stomach wall
Kermit frog jump off London fog
Bridges in the midst of callgirls my woman calls
Unicorn, you my porn
I don't know
I don't know, I don't know, I don't know
Will this bitch click over for me?
I mean will this woman click over for me?
Over for me? Over for me?
Is it over for me? Over for me? Over for me?
Is this bitch gettin' over on me?
If I go there will she go there with me?
Should I, I not be so open, I mean?
Open, I mean? You know what I mean?
Know what I mean?
I don't know I don't know, I don't know, I don't know
I don't know, I don't know, I don't know, I don't know (I don't know)
I don't know, I don't know
Hello, it's me, it's me, baby
I thought about us for a long, long time
Maybe I think too much but something's wrong
Something that said it doesn't last too long, too long
Maybe I shouldn't think of you as mine, mine, mine, mine, mine
But I can't help it, baby
I see it that you want, as much as I do you
I take for granted, that you're always there
I take for granted, that you just don't care
And sometimes
It's just too hard to see it through, babe
And that's why
It's important to me
That you know you are free
Cause I never want to make you change
For me, babe
Don't change, don't change, squirrel"
832892,Hey Sugah (Interlude),Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-hey-sugah-interlude-lyrics,"Dum, dum, dum da-dum, ha
Hey, yeah, yeah, yeah"
2378951,Hi,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-hi-lyrics,"Hello, hello, hey, hello, hello
Hello, hello, hey, hello, hello (Hello, hello, hello, hello)
Hello, hello, hey, hello, hello (Hello)"
606093,Hollywood,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-hollywood-lyrics,"He's on his way
He's moving to Hollywood
He's bussing into Hollywood
Show him the way
He's hopping into Hollywood
He's waited at bus stops, all his life
He's been in and out of lost places
From sad and empty places
You know he's gonna be dressed to kill
He's gonna find some brand new thrill
What ever it is he's looking for
You better tell him that there's so much more
In Hollywood, Hollywood
Painted faces, sunburned skin
Mixed expressions, smile whore thin
Caught in the blink of Hollywood
And in battle of maneuvering skin
False expressions, washed out dreams
Everybody makes believe in Hollywood"
831646,Honey,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-honey-lyrics,"We hope you enjoyed your train ride
From this point, ladies and gentlemen
You're on your own
New Amerykah 4th World War
Please stay tuned
For New Amerykah, Pt. 2: Return of the Ankh
Please stay tuned for more
Your special ingredient, Honey
10, 9, 8, 7, 6, 5, 4, 3, 2
Two and a half
One, thank you
So tell me Slim, what you wanna do?
When you know I'm in love with you
Every time that I turn around
Look for you but you can't be found
Fly free baby, fine with me
I'm in love with a bumblebee
Ooh Slim, boy you killin' me
But you so sweet to me, oww
Honey, you so sweet (honey)
Sugar got a long way to catch you
You so sweet (honey)
All I gotta do is add a little lemon
You my favorite drink
Hey, you make me think
Oww
Honey, yeah boy
You so sweet
So tell me Slim, what's it gonna be?
It don't be like this usually
When it come to that, ""what it do?""
I don't fall for that ""whoop-tee-woo""
Ooh boy can you tell me please?
Wanna know if you feelin' me
You got that honey
You running from me
You really turn me on
Stop acting funny
Uh, look
So tell me Slim, what you tryin' to do?
I'm tryin' to get me an interview
Look for you all over town
But you gave me the run-around
I need to know if you're feelin' me
Can you stick your pinky finger in my tea
Cause you so sweet to me, oh
Honey, yeah ooh oh oh"
67171,Honey (Ron Trent’s Honey Mix),Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-honey-ron-trents-honey-mix-lyrics,"Honey
So tell me, Slim, what you wanna do
When you know I'm in love with you
Every time that I turn around
Look for you, but you can't be found
Fly free, baby, fine with me
I'm in love with a bumblebee
Ooh, Slim, boy, you killin' me
But you so sweet to me, ow
Honey, yeah
You so sweet (Honey)
Sugar got a long way to catch you, oh
All I gotta do is add a little lemon, oh
You my favorite drink
Hey, you make me think, ow
Honey, yeah, oh
So tell me, Slim, what it's gonna be
It don't be like this usually
When it come to that ""What it do?""
I don't fall for that whoop-de-woo
Ooh, boy, can you tell me, please?
Wanna know if you feelin me, uh
You so sweet, well (Honey)
Honey, yeah, yeah, oh
You so sweet, ooh, say (Honey)
You got that honey
You runnin' from me
You really turn me on (Oh, ooh)
You got that honey (Uh)
Stop actin' funny (Ayy)
You really turn me on (Uh, look)
So tell me, Slim, what you tryna do
Hey, I'm tryna get me an interview
Look for you all over town
But you gave me the runaround
I need to know, is you feelin' me? Oh
Can you stick your pinky finger in my tea?
'Cause you so sweet to me, oh
Honey, oh, oh
You so sweet
Sugar got a long way to catch you, woah, oh
You so sweet, hey (Honey)
You my favorite drink, hey
You make me think, ow
You so sweet, honey (Honey)
Honey, honey, sing
You really turn me on (Oh)
Stop actin' funny
You really turn me on (You really turn me on, boy)
You got that honey (You got that honey)
You runnin' from me (Uh)
You really turn me on
Stop actin' funny (Ah)
You really turn me on (Oh, hey)
You got that honey (You got)
Stop actin' funny (Stop actin' funny)
You really turn me on (Ooh, you really turn me on, boy)
Turn me on
Woo"
9241,Honey (Wally Sparks Mix),Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-honey-wally-sparks-mix-lyrics,"(Honey...)
Sugar got a long way to catch you, oh, oh...
You so sweet... (Honey...)
All I gotta do is add a little lemon, oh...
You my favorite drink
Ay, you make me think, Ow!
Honey, yeah, oh...
I usually play the background
You know clean cut, soft spoken
Well dressed, dipped out
Straight chillin' when I'm in the club, yo
Sippin' a Sprite with the ill lemon mixed in it
Sippin' on it, I was just chillin' 'til I saw you
That's when my heart stopped, knees gave
Head sweatin', jaws locked
I was sweatin' you like: ""God damn, girl!""
You got a nigga goin' buck wild, mesmerized, starstruck
I was thinking maybe we could go out
Like to the movies or the Applebee's, Blockbuster, State fair
But you looked at me and said: ""Fuck that!""
You just a herb with no money, and no jeep, and no condo
When I thought that Little Brother had a record deal
Okay, I see where you're going now
Wanna sweat a nigga when you think he got a cash advance
And some personal time, but fuck that
I got your head still bobbin' and my verse didn't rhyme
So it's whatever, girl
Honey, yeah, oh
You so sweet...well... (Honey...)
Hey, you make me think, Ow!
Honey, yeah, yeah, oh..."
2459687,I Been Goin’ Thru It All,Erykah Badu,,,https://genius.com/Erykah-badu-i-been-goin-thru-it-all-lyrics,")
Only thing that kept me going (What?)
Is looking in the fucking mirror (Yep)
I'm just too damn pretty (Right)
I know your man agree with me (Right)
The world would be fucked up (Yeah)
If my face wasn't all in it (Damn)
She-Ill is back in your face (She-Ill)
Instagram and BookFace (Face)
And I ain't done with y'all yet
Blowing up the Internet
I been going through it all (All)
That's why I'm going hard (Hard)
You did this shit to yourself (Right)
Swear it's not my fault (Bitch)
Today I'm feeling really blessed (Yes)
So I'mma count my blessings (Blessed)
I got my Number 2 pencils (Yep)
For all you hoes that be testing (HA)
Back all against the wall (Right)
Trying hard not to fall (Damn)
All I wanted was to ball (Yup)
I been going through it all (Mmm)
Back all against the wall (Yeah)
I only get one call (One)
Who the fuck do I call? (HA-AH!)
I been going through it all (Stress)
Back all against the wall (Damn)
Trying hard not to fall (Yeah)
All I wanted was to ball (Right)
I been going through it all (Yeah)
Back all against the wall (Badu)
I only get one call (Uhh)
Who the fuck do I call? (Right)
Wintertime
I been going through it all"
2379023,I’ll Call U Back,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-ill-call-u-back-lyrics,"I'm in the kitchen
I'm cooking and mixing
And fixing the sauces
And I'll call you back
Running around in the city
I run it, I like it
I'm busy, so I'll call you back
Flipping the switches
And bitches, come witness
The joy and the feelings
Never the life of the party
But I get it started
It's business and
I'll call you back
It's business, we've been this
It's business, we've been this and I'll call you back
It's business, it's business
It's business, it's business and I'll call you back
It's business, it's business and I'll call you
Back, back, back, back, back, back, back, back, back
And I'll call you back, back, back, back, back
Back, back, back, back, back, back, back, back"
724892,Incense,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-incense-lyrics,"Never changing
Shining light
This is the return to life
Fill your cup
With love and joy"
396157,In Love with You,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-in-love-with-you-lyrics,"*Scat*
And she says she needs more than a friend
That's all I ever been, yo
Well one day you gon' overstand (*scat*)
And I remember the first time that we met, yo
How could I forget ya?
When you smiled
And I turned and I said to you
""Yo, you pure and true.""
I'm in love with you, in love with you
I'm in love with you, in love with you, yeah
I'm so in love baby
I don't care what your mama say
Standing in love lady
And I don't care what your sister say
(*Scat*)
I need ya
He said he's really diggin me
I don't know what to say
I can't imagine why I feel so weak, say, say
That's when he took my heart in his hands
And kissed it gently
He open up his lips then said this poetry:
""I'm in love with you, love with you
Love with you, love with you
I don't care what your brothers say, no
I don't care what the people say.""
Well I try and I try, and I try and I try
(And I try and I try, and I try and I try)
And you said you need more than a friend
That's all I've ever been yo
Well one day you gon' overstand (*Scat*)
And when I look In your eyes
I know that you were meant to be
My soldier so baby come on
I mean it desperately
(I'm in love with you, love with you)
(No see I'm in love with you, love with you)
No, no, no I'm in love with you, in love with you
(I'm so in love baby
I don't care what the people say)
I'm so in love lady
And I don't care what your teacher say
I don't care what the writers say)
(I try, I try, I try
I try, I try, I try)
(You in love with me)
You in love with me
(No you in love with me)
No, no, no you in love with me
(No see you in love with me)
(No you think you in love with me)
(I know you're in love with me)
(Alright I'm in love with you)
Yes I'm in love you
(I'm in love with you)
And I'm in love with you
I'm in love with you
(*Joint Scat*)
Yes I'm in love with you"
337441,I Want You,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-i-want-you-lyrics,"I, I, I, I, I, I, I want
You, you, you, you, you, you, you
Oh I, I, I, I, I, I, I want
Said...
So what we gon' do?
What we gon' do?
In the worse kinda way
Way, way, way, way, way, way
I want you, you, you, you, baby
Do, do baby?
Love is on the way
All I got to say
Is it won't let go
You can pray 'til early May
Fast for thirty days
Still, it won't let go
Ohhhh woah...
Got a good book and got all in it
Tried a little yoga for a minute
But it won't let go
Tried to turn the sauna up to hotter
Drunk a whole jar of holy water
In the worse kinda way...
Said I.....
I want you...
I know you lil' nervous... (What we gon' do?)
I know you really want this... (What we gon' do?)
I came to get a feeling... (What we gon' do?)
I feel it all over, feel it all over... (What we gon' do?)
Me, yeah, babe... (What we gon' do?)
If you don't believe in love, you missing a good thing... (What we gon' do?)
Because I'm genuine, I'm genuine.... (What we gon' do?)
Yeah, babe...
I don't want no trouble, yeah
Just a lil' loving, yeah
I wanna get to know you, yeah
I don't want your money, yeah
You oughta get to know me, yeah
My love will make you wonder, yeah
Lighting and thunder, yeah
I get it from my momma, yeah
I wanna make you wonder, yeah
And I get it from my momma, yeah
Oh, I, I want you, you, you, you, you, you
Do, do, do, do, do, do, now what we gon' do?
Baby, what we gon' do?
Baby, baby, baby, baby, baby...
What we gon'...
I, I, I, I, I, I, I, I want
Said I, I, I, I, I, I, I, I want
Oh, I, I, I, I, I, I, I, I want
You, you, you, you, you, you, you-
Part II
Just because I tell you I love you
Don't mean that I do, do, do, do..."
9228,Jump Up in the Air and Stay There,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-jump-up-in-the-air-and-stay-there-lyrics,"Jump up in the air and stay there
I know you, want to...
I know you want to
Jumped, up, out my seat
I know you want, tooooo
Something musta got in me
Church never felt this good befo'
'Cept I was at the club - uh oh
I know you want, tooooo (Bounce - hey)
C'mon
I know you want to, reach to the higher level
Much further from the devil, until you feel the weather
Hi - G-H-two-oh, dial never
My level far from the devil, have some manners
Say hello, to angels and watch out for Uranus
I go nuts like a Danish then vay-nish into thin air
And stay in there
This is Deep Carter, betta bring ya swimwear, heh
But I'm shallow and when ya this high
Everybody else balow - oops, I meant below!
Mijo, zero degree yo, frio
Get into your soul like Neo, whee-oh
Oh, I meant oh-whee - or is it ooh-whee?
Truly, I don't give a fuck
I am on the ceiling stuck, like a fan full of dust
Like a hand full of bucks I'm, spendin like crazy
I'm in Wayne's World where the women like ladies
And you don't need a telescope to see Weezy F. Baby, hah!
Elevate with us (hey)
We on the ceiling stuck (heeeey)
Like a fan full of dust, like her hand full of bucks
We spendin' like, cra-zay
Come Fly with us (hey)
We on the ceiling stuck (hey yea)
Like a fan full of dust, like a hand full of bucks
We spending like, crazy"
431452,Kiss Me on My Neck (Hesi),Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-kiss-me-on-my-neck-hesi-lyrics,"I want somebody to walk up behind me
And kiss me on my neck and breathe on my neck
Been such a long time
I forgot that I was fine
Just kiss me on my neck and breathe on my neck
If you want to feel me
Better be divine
Bring me water, water for my mind
Give me nothin'
Breathe love in my air
Don't abuse me
Cause these herbs are rare
If you want to feel me baby
Bring me water for these flowers
Growing out my mind
Give me nothin' just be gentle
Use me, don't abuse me, love me"
9227,Love,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-love-lyrics,")
Feel me..
(Oh, oh)
Just tell me...
(C'mon, tell it)
You love me...
(Yes, you love me)
I like it...
(Know I like it)
You know it...
(Goddamn it)
So do it..
(DO, do it)
Come on....
(Do, do it)
Come on...
(C'mon, c'mon)
(Won't you tell it?)
(Tell me, baby)
(You love me)
(...like it)
(Good!)
(Do it, do it)
C'mon..
C'mon...
(Yeah)
Boom-bah, boom-bah, boom-bah, boom-bah
Boom-bah, boom-baaah, baaah, baaah, yeah! - I like it...
Boom-bah, boom-baaah, baaah, baaah, yeah! - Come on...
Never ever met another lover quite like you
Thought I fell in love with Superman, it's true
Kryptonite can't make you come up off that thang
Baby baby, I'm about to go insane
Even Kryptonite cain't make you do your thang
Oh, c'mon...
C'mon tell it..
Yes, you love me...
Know I like it....
Goddamn it, mmmmmmmmmmmmmm..
Boom-bah, boom-baaah, baaah, baaah, yeah
Baby baby, I'm about to go insaaaaaa-ahhne"
32531,Love of My Life (An Ode to Hip Hop),Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-love-of-my-life-an-ode-to-hip-hop-lyrics,"Right here what we gon' do is go back
Way back
Ooh
Way back, yeah
I met him when I was a
A little girl, he gave
He gave me poetry
And he was my first
But in my heart I knew I
Wasn't the only one
'Cause when the tables turned
He had to break, but
Whenever I got lonely
Or needed some advice
He gave me his shoulder
His words were very nice
But that is all behind me
'Cause now there is no other
My love is his and his is mine
A friend became the
Love of my life
You are my friend
I can depend
Without you, baby
It feels like I sampled true love (yeah)
But the shit didn't clear
A freak-freak, y'all, and ya don't stop
A to the beat y'all and ya don't stop
A freak-freak
Or could it be that it was
All just so simple then
A teenage love but you said
He's just a friend
He moved around and we kept
In touch through his friend Mike
The world was young and we knew
We couldn't rush but
On you I can depend, yeah, yeah
Feels like I sampled true love, yeah
On you I can depend, yeah
Y'all know how I met her
We broke up and got back together
To get her back I had to sweat her
Thought she roll with bad boys forever in many ways
Them boys may be better, to grow I had to let her (Never)
She needed cheddar and I understood that (That)
Lookin' for cheese, that don't make her a hoodrat (Rat)
In fact she's a queen to me, her light beams on me
I love it when she sings to me
It's like that and a
Ooh, you know you rock my world and
You be boy and I'll be girl and
We don't stop until the break of dawn, ooh
Yeah"
3377138,Love of My Life (Kaytranada Edition),Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-love-of-my-life-kaytranada-edition-lyrics,"Way back, yeah
I met him when I was a
A little girl, he gave me
He gave me poetry
He was my first
But in my heart I knew I
Wasn't the only one
'Cause when the tables turned
He had to break, but...
Whenever I got lonely
Or needed some advice
He gave me his shoulder
His words were very nice
But that is all behind me
'Cause now there is no other
My love is his and his is mine
A friend became the...
Love of my life
You are my friend
I can depend
Without you, baby
It feels like I sampled true love
But the shit didn't clear
A freak-freak, y'all, and ya don't stop
A to the beat y'all and ya don't stop
A freak-freak
Or could it be that it was
All just so simple then
A teenage love but you said
He's just a friend
He moved around and we kept
In touch through his friend Mike
The world was young and we knew
We couldn't rush but...
On you I can depend, yeah, yeah
Ooh, you know you rock my world and
You B-boy and I'm B-girl'n
It don't stop until the break of dawn, ooh...
Yeah..."
428292,Love of My Life Worldwide,Erykah Badu,"Album(id, artist, ...)",,https://genius.com/Erykah-badu-love-of-my-life-worldwide-lyrics,"(Don't you give up! Keep goin', keep goin', keep goin', uh)
If you're not ready, better get yourself together
Funk you up, we gon' funk you up
Love of my life!
Ring, ding, dong, ring-a, ding, ding, dong
Ring, ding, dong, ring-a-ding, ding, dong
Freak, freak, da freak, da funk, funk; separate the good stuff from the junk
And then I brang, brang, the bump, the bump, girl
My name is Apples, and I rock your world (...What?)
Worldwide, do your math: 30, 26, 36 and a 1/2
I hope that you will realize
I got the hazel eyes that make you natrufied
Step in the back and step to the front
Uh, come alive, y'all, I'll give you what you want
The rhymes I got plenty; degrees, 120
And if you want some, then jump the fuck in it
Ring, ding, dong, ring-a-ding, ding, dong (Jump the fuck in it)
(If you want some, then jump-ju-ju-jump)
Ring, ding, dong, ring-a-ding, ding, dong (Uh, uh...)
I'd like to introduce myself
Queen L-A-T-I-F-A-H in command!
Jersey, what's poppin'? We ain't gon' stop and
Keep 'em heads boppin', the remix droppin'
Big girl, big trucks, big whips, whip up
Latifah, Unit got my back - shut ya lip up
Do it, turn it up (Whoo!), we gon' burn it up
Take it to the pool and pass out on the furniture
Hip-Hop, pardon me, I just wanna party
Grab somebody, sing ""La Di Da Di""
'8-7, FILA suits and Diadora
2K, now this is a Bella Fiora
Erykah Badu, Angie, me, Bahamadi'
Know it feels right, it's the -
Now, before I bring you into the zone
I think I better let you know that I am Angie Stone
I put the pen to the paper
Things gotta change up
I wanna sing, but I think I better hold up
B got beehive, you've got a low ride
Can't stop, won't stop, rockin' 'til I die
As I flip the Hip-Hop drops on ya
Skilled for real, soul singer
Rollin' with Erykah, Queen La' and Bahamadia
(Original, Cheryl The Pearl)
Angie B - hey, that's me
I can rock you so dangerously
Taurus is the bull and my name's Bahamadia
And can't a chick in the game get it goin' like me
Hm, I've been chosen by G-O-D
To show the whole wide world the meaning of MC
Look, I be in love with a thing called Hip-Hop
We go together like b-boys and Shell Tops
And it don't stop, because it can't quit
My whole intention is to build and to uplift
I be the ultimate microphone lyricist
Soloist with the Illadelph accent
A livin' legend, baby, throw me on the track and
I guarantee, Bahamadia get it crackin'
Get up, get up, get up, get up, get up
Get up, get up, get up
Sit back down!
You - right on up, we gon' funk you right on up
(Uh, we gon' funk you up, boy)
Funk you right on up, we gon' funk you right on up
If you not ready, better get yourself together
(We gon' funk you up, we gon' funk you up)
We gon' have a real good time
Don't care about the weather
(We gon' funk you up, we-gon' funk you up)
You are my friend, I can depend
Without you, baby, feels like I sampled true love
Yeah, but the shit didn't clear (Love of my life!)
Yeah, yeah, yes, the shit didn't clear
If you not ready (Not ready)
Better get yourself together (Huh)
We gon' funk you up ('Bout to bring it to you)
We gon' funk you up
We gon' have a real good time  (This is an exclusive...)
Don't care about the weather (Erykah Badu remix - holla)
We gon' funk you up (To death...)
We gon' funk you up (And it's fresh, and it's def...)
Ring, ding, dong, ring-a, ding, ding, dong (And it's fly, it's mad dumb...)
Ring, ding, dong, ring-a, ding, ding, dong (And it's stoopid, it's crazy dope)
(It's off the hinges, it's off the heezy)"
